displayAddressType,amenities,usableAreas,constructionStatus,listingType,description,title,createdAt,floors,unitTypes,nonActivationReason,providerId,propertyType,unitSubTypes,unitsOnTheFloor,legacyId,id,portal,unitFloor,parkingSpaces,updatedAt,address,suites,publicationType,externalId,bathrooms,usageTypes,totalAreas,advertiserId,advertiserContact,whatsappNumber,bedrooms,acceptExchange,pricingInfos,showPrice,resale,buildings,capacityLimit,status,country,zipCode,geoJson,city,streetNumber,level,precision,confidence,stateAcronym,source,ibgeCityId,zone,street,locationId,district,name,state,neighborhood,poisList,complement,pois,valuableZones,point.lon,point.source,point.lat,index,yearlyIptu,price,businessType,monthlyCondoFee,rentalInfo.period,rentalInfo.warranties,rentalInfo.monthlyRentalTotalPrice
ALL,"['SAFETY_CIRCUIT', 'GATED_COMMUNITY', 'ELEVATOR', 'PETS_ALLOWED', 'AIR_CONDITIONING']",['37'],ConstructionStatus_NONE,USED,"O apartamento no bairro Copacabana amplo, reformado, com 1 quarto e 1 banheiro, cozinha tipo americana toda montadinha<br>Vai lhe possibilitar todo o conforto, perto da praia, lojas, super mercado, padaria, hortifrúti, 2 aparelhos ar Split .Está em um condomínio com portaria dia e noite. Marque uma visita, ELIAS",Apartamento para venda com 37 metros quadrados com 1 quarto em Copacabana - Rio de Janeiro - RJ,2021-03-05T21:31:58.360Z,[10],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],6,,2512905650,ZAP,6,[0],2021-03-05T21:33:16.425Z,"{'country': 'BR', 'zipCode': '22020010', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '231', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.176495, 'source': 'GOOGLE', 'lat': -22.963679}, 'ibgeCityId': '', 'zone': 'Zona Sul', 'street': 'Rua Belfort Roxo', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Copacabana', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Copacabana', 'poisList': ['BS:Ronald de Carvalho', 'BS:BRS 2 Belford Roxo', 'BS:Duvivier', 'BS:BRS 1 Rodolfo Dantas', 'BS:Rodolfo Dantas', 'TS:Ronald de Carvalho', 'TS:BRS 2 Belford Roxo', 'TS:Duvivier', 'TS:BRS 1 Rodolfo Dantas', 'TS:Rodolfo Dantas', 'CS:Panificadora e Confeitaria Atlântica', 'CS:Copa Fish', 'CS:Marina', 'CS:Confeitaria La Marquise', 'CS:Paõ & Companhia', 'PH:Farmácia do Leme', 'PH:Galícia', 'PH:Drogaria Galanti', 'PH:Nash', 'PH:Farmácia Iate Club'], 'complement': '601', 'pois': [], 'valuableZones': []}",[0],PREMIUM,ME0NL3,[1],['RESIDENTIAL'],['37'],0c27ba76-04d6-ce2f-9cbe-60c9fd480374,"{'phones': ['21971660839', '21971950839']}",21971950839,[1],False,"[{'yearlyIptu': '96', 'price': '475000', 'businessType': 'SALE', 'monthlyCondoFee': '580'}]",True,False,1,[],ACTIVE,BR,22020010,,Rio de Janeiro,231,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Sul,Rua Belfort Roxo,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Copacabana,,,Rio de Janeiro,Copacabana,"['BS:Ronald de Carvalho', 'BS:BRS 2 Belford Roxo', 'BS:Duvivier', 'BS:BRS 1 Rodolfo Dantas', 'BS:Rodolfo Dantas', 'TS:Ronald de Carvalho', 'TS:BRS 2 Belford Roxo', 'TS:Duvivier', 'TS:BRS 1 Rodolfo Dantas', 'TS:Rodolfo Dantas', 'CS:Panificadora e Confeitaria Atlântica', 'CS:Copa Fish', 'CS:Marina', 'CS:Confeitaria La Marquise', 'CS:Paõ & Companhia', 'PH:Farmácia do Leme', 'PH:Galícia', 'PH:Drogaria Galanti', 'PH:Nash', 'PH:Farmácia Iate Club']",601,[],[],-43.176495,GOOGLE,-22.963679,0,96,475000,SALE,580,,,
ALL,"['CONCIERGE_24H', 'GOURMET_BALCONY', 'BICYCLES_PLACE', 'DISABLED_ACCESS']",['170'],ConstructionStatus_NONE,USED,"DIRETO COM O PROPRIETÁRIO!!! Andar alto, sol da manhã, varandão, muito claro e arejado. Todo reformado por arquiteto, hidraulica e elétrica novas, com dependência completa, piso em porcelanato e madeira natural nos quartos, muitos armários, cozinha madeirol. Rua transversal tranquila, próximo ao comercio, praia e metrô. Portaria 24h. Pronto para morar!",Apartamento para venda com 170 metros quadrados com 3 quartos,2021-01-09T17:37:46.373Z,[10],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],2,,2507391673,GRUPOZAP,0,[1],2021-01-15T15:02:27.638Z,"{'country': 'BR', 'zipCode': '22021040', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '239', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.182596, 'source': 'GOOGLE', 'lat': -22.966866}, 'ibgeCityId': '', 'zone': 'Zona Sul', 'street': 'Rua República do Peru', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Copacabana', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Copacabana', 'poisList': ['BS:BRS 2 República do Peru', 'BS:BRS 1 Paula Freitas', 'BS:BRS 2 Hilário de Gouveia', 'BS:BRS 3 Fernando Mendes', 'BS:Cardeal Arcoverde', 'TS:BRS 2 República do Peru', 'TS:BRS 1 Paula Freitas', 'TS:BRS 2 Hilário de Gouveia', 'TS:BRS 3 Fernando Mendes', 'TS:Tonelero', 'CS:Suíça', 'CS:Multifruti', 'CS:Paõ & Companhia', 'CS:La Copa', 'CS:Confeitaria La Marquise', 'PH:Drogaria Galanti', 'PH:Nash', 'PH:Galícia', 'PH:Farmácia do Leme', 'PH:Drogaria Venâncio'], 'complement': '', 'pois': [], 'valuableZones': []}",[1],PREMIUM,ZHNTBJTJ,[3],['RESIDENTIAL'],['170'],6a66a6f1-7035-97c5-cdaa-2f7ca04bd064,"{'phones': ['21986061722', '21998092830']}",21998092830,[3],False,"[{'yearlyIptu': '4300', 'price': '1700000', 'businessType': 'SALE', 'monthlyCondoFee': '2280'}]",True,True,0,[],ACTIVE,BR,22021040,,Rio de Janeiro,239,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Sul,Rua República do Peru,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Copacabana,,,Rio de Janeiro,Copacabana,"['BS:BRS 2 República do Peru', 'BS:BRS 1 Paula Freitas', 'BS:BRS 2 Hilário de Gouveia', 'BS:BRS 3 Fernando Mendes', 'BS:Cardeal Arcoverde', 'TS:BRS 2 República do Peru', 'TS:BRS 1 Paula Freitas', 'TS:BRS 2 Hilário de Gouveia', 'TS:BRS 3 Fernando Mendes', 'TS:Tonelero', 'CS:Suíça', 'CS:Multifruti', 'CS:Paõ & Companhia', 'CS:La Copa', 'CS:Confeitaria La Marquise', 'PH:Drogaria Galanti', 'PH:Nash', 'PH:Galícia', 'PH:Farmácia do Leme', 'PH:Drogaria Venâncio']",,[],[],-43.182596,GOOGLE,-22.966866,1,4300,1700000,SALE,2280,,,
ALL,"['GATED_COMMUNITY', 'ELEVATOR', 'PETS_ALLOWED']",['80'],ConstructionStatus_NONE,USED,"Apartamento de sala e dois quartos, localizado entre o Catete e o Flamengo, próximo à Praia do Flamengo. <br>O apartamento fica entre a Praia do Flamengo e a Rua do Catete, com 80 metros quadrados, com sala ampla, 2 quartos e 1 banheiro. Armários embutidos em ambos os quartos. <br>Elevador para mais praticidade no dia-a-dia.<br>Sem vaga de garagem, mas com possibilidade de locação de vaga no próprio edifício. <br>Imóvel bem dividido com piso de sinteco novo, e banheiro em bom estado.","Apartamento para venda com 80 metros quadrados com 2 quartos em Flamengo, - Rio de Janeiro - RJ",2021-02-22T20:03:00.135Z,[9],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],2,,2511763075,ZAP,2,[0],2021-02-22T20:03:22.494Z,"{'country': 'BR', 'zipCode': '22220030', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '62', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.176354, 'source': 'GOOGLE', 'lat': -22.928577}, 'ibgeCityId': '', 'zone': 'Zona Sul', 'street': 'Rua Buarque de Macedo', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Flamengo', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Flamengo', 'poisList': ['BS:Rua Paschoal Carlos Magno próximo ao 15', 'BS:Rua das Laranjeiras, 336', 'BS:Rua Monte Alegre próximo ao 342', 'TS:Palácio', 'TS:Catete', 'TS:Largo do Machado', 'TS:Acesso Largo do Machado', 'TS:Acesso Catete', 'CS:Padaria Catete', 'CS:Sorvetes Itália', 'CS:Le Dépanneur', 'CS:Pão Francês', 'CS:Deli Sabores do Mundo', 'PH:Norte e Sul', 'PH:Rio Farma', 'PH:Drogaria Riofarma', 'PH:Machado de Assis', 'PH:Miliflora Farmácia de Manipulação'], 'complement': '202', 'pois': [], 'valuableZones': []}",[0],PREMIUM,17PGS4E,[1],['RESIDENTIAL'],['73'],a8639911-07c5-44cc-9b69-d92e34f292a3,"{'phones': ['2125334779', '21994651345']}",21994651345,[2],False,"[{'yearlyIptu': '1750', 'price': '650000', 'businessType': 'SALE', 'monthlyCondoFee': '740'}]",True,False,1,[],ACTIVE,BR,22220030,,Rio de Janeiro,62,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Sul,Rua Buarque de Macedo,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Flamengo,,,Rio de Janeiro,Flamengo,"['BS:Rua Paschoal Carlos Magno próximo ao 15', 'BS:Rua das Laranjeiras, 336', 'BS:Rua Monte Alegre próximo ao 342', 'TS:Palácio', 'TS:Catete', 'TS:Largo do Machado', 'TS:Acesso Largo do Machado', 'TS:Acesso Catete', 'CS:Padaria Catete', 'CS:Sorvetes Itália', 'CS:Le Dépanneur', 'CS:Pão Francês', 'CS:Deli Sabores do Mundo', 'PH:Norte e Sul', 'PH:Rio Farma', 'PH:Drogaria Riofarma', 'PH:Machado de Assis', 'PH:Miliflora Farmácia de Manipulação']",202,[],[],-43.176354,GOOGLE,-22.928577,2,1750,650000,SALE,740,,,
ALL,"['AIR_CONDITIONING', 'KITCHEN_CABINETS', 'BUILTIN_WARDROBE', 'BLINDEX_BOX', 'LARGE_KITCHEN', 'PLATED_GAS', 'ALUMINUM_WINDOW', 'WOOD_FLOOR', 'PORCELAIN', 'DINNER_ROOM', 'LARGE_ROOM', 'BALCONY', 'NATURAL_VENTILATION', 'PANORAMIC_VIEW', 'RECREATION_AREA', 'COPA', 'ENTRANCE_HALL', 'POOL', 'PLAYGROUND', 'PARTY_HALL', 'GAMES_ROOM', 'SAUNA', 'PETS_ALLOWED', 'GARDEN', 'ELEVATOR', 'DISABLED_ACCESS', 'GATED_COMMUNITY', 'ELECTRONIC_GATE', 'CONCIERGE_24H', 'BICYCLES_PLACE', 'FURNISHED']",['107'],ConstructionStatus_NONE,USED,"Fronteira de Vila Isabel com Grajaú, ao lado da Pça Malvinos Reis, bem próximo do centro principal-Grajaú/Pça Edmundo Rego e do centro comercial Pça Verdun e próximo a estrada Grajaú-Jacarepaguá. Excelente prédio (rua pequena e calma) com portaria 24 h, circuito interno de TV, piscinas adulto e infantil, sauna, salão de jogos, massagem e de festas e amplo playground. Apartamento lateral 10º andar (real 12º), amplo, claro, arejado, com boa ventilação natural, vista panorâmica do pico do Perdido - Parque Estadual do Grajaú - PEG e composto de sala com 3 ambientes com acesso para varanda, 3 quartos com armários embutidos (1 suíte), copa cozinha com armários, área de serviço com armários, tanque e instalação para máquina de lavar, dependências completas, aquecimento de água à gás e 2 vagas cobertas na escritura . Apartamento pronto para entrar/morar, com documentação apta para uso do seu FGTS e financiamento bancário.",Belíssimo apartamento salão 3 ambientes varanda 3qtos (1suíte) 2vagas Fronteira Vila Isabel e Grajaú,2019-03-25T21:37:39.553Z,[12],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],7,21994762,2437875175,ZAP,10,[2],2021-02-01T15:04:58.151Z,"{'country': 'BR', 'zipCode': '20560090', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '70', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.260791, 'source': 'GOOGLE', 'lat': -22.919142}, 'ibgeCityId': '', 'zone': 'Zona Norte', 'street': 'Rua Jerônimo de Lemos', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Norte>Vila Isabel', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Vila Isabel', 'poisList': ['BS:Ponto final 703', 'BS:Ponto final 222', 'BS:Ponto Final 433', 'BS:Ponto Final 438', 'BS:Ponto Final 605', 'TS:Ponto Final 433', 'TS:Ponto Final 438', 'TS:Ponto Final 605', 'TS:Ponto Final 439', 'TS:Sampaio', 'CS:Fábrica de Bolo da Vó Alzira', 'CS:Padaria do Verdun', 'CS:Mercado de Carnes Coração da Vila', 'CS:Padaria Abaeté', 'CS:Padaria Villas Garden', 'PH:Farma Dez'], 'complement': '1004', 'pois': [], 'valuableZones': []}",[1],PREMIUM,ZAP1471574,[3],['RESIDENTIAL'],[],3a23b8dd-112b-4597-902f-ad39a0ed1449,{'phones': ['21999628924']},21999628924,[3],True,"[{'yearlyIptu': '1559', 'price': '578000', 'businessType': 'SALE', 'monthlyCondoFee': '1060'}]",True,False,0,[0],ACTIVE,BR,20560090,,Rio de Janeiro,70,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Norte,Rua Jerônimo de Lemos,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Norte>Vila Isabel,,,Rio de Janeiro,Vila Isabel,"['BS:Ponto final 703', 'BS:Ponto final 222', 'BS:Ponto Final 433', 'BS:Ponto Final 438', 'BS:Ponto Final 605', 'TS:Ponto Final 433', 'TS:Ponto Final 438', 'TS:Ponto Final 605', 'TS:Ponto Final 439', 'TS:Sampaio', 'CS:Fábrica de Bolo da Vó Alzira', 'CS:Padaria do Verdun', 'CS:Mercado de Carnes Coração da Vila', 'CS:Padaria Abaeté', 'CS:Padaria Villas Garden', 'PH:Farma Dez']",1004,[],[],-43.260791,GOOGLE,-22.919142,3,1559,578000,SALE,1060,,,
ALL,"['WATCHMAN', 'RECEPTION', 'GATED_COMMUNITY', 'PLAYGROUND', 'PARTY_HALL', 'ELEVATOR', 'SERVICE_AREA', 'INTERCOM', 'BALCONY', 'MOUNTAIN_VIEW', 'PETS_ALLOWED']",['165'],ConstructionStatus_NONE,USED,"Excelente localização, próximo a lagoa e jardim botânico, prédio moderno, portaria 24 horas, play com salão de festas, garagem com vagas demarcadas, somente 2 apartamentos por andar, frente, vista livre, salão grande em 3 ambientes, varanda grande com vista livre e indevassável para a rua e o Cristo Redentor, lavabo, 4 quartos com bons armários embutidos, sendo 1 suíte, banheiro social, copa, cozinha ampla e equipada com bons armários, despensa, área de serviço, dependências completas e 2(duas) vagas de garagem.",APARTAMENTO 4 QUARTOS LAGOA,2021-02-16T15:31:44.632Z,[5],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],2,,2511119235,ZAP,3,[2],2021-02-16T16:06:28.741Z,"{'country': 'BR', 'zipCode': '22470220', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '200', 'level': 'STREET', 'precision': 'RANGE_INTERPOLATED', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.207345, 'source': 'GOOGLE', 'lat': -22.961962}, 'ibgeCityId': '', 'zone': 'Zona Sul', 'street': 'Avenida Alexandre Ferreira', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Lagoa', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Lagoa', 'poisList': ['BS:Maria Angélica', 'BS:Humaitá', 'BS:Hospital da Lagoa', 'BS:Jardim Botânico', 'BS:Cobal do Humaitá', 'TS:Maria Angélica', 'TS:Humaitá', 'TS:Hospital da Lagoa', 'TS:Jardim Botânico', 'TS:Cobal do Humaitá', 'CS:A Padaria - Café Et Marché', 'CS:Panificação Lagoa', 'CS:Vitória Régia', 'CS:Mercado Humaitá', 'CS:Farinha Pura', 'PH:Padrão', 'PH:Minipreço', 'PH:Ypiranga', 'PH:Ric', 'PH:Caminhoá'], 'complement': '', 'pois': [], 'valuableZones': []}",[1],PREMIUM,192100502,[4],['RESIDENTIAL'],['165'],a4575787-b76a-9af2-f008-4f3bdb4b2121,"{'phones': ['2125277178', '21999963581']}",21999963581,[4],False,"[{'yearlyIptu': '7600', 'price': '2500000', 'businessType': 'SALE', 'monthlyCondoFee': '2500'}]",True,False,1,[],ACTIVE,BR,22470220,,Rio de Janeiro,200,STREET,RANGE_INTERPOLATED,VALID_STREET,RJ,CORREIOS,,Zona Sul,Avenida Alexandre Ferreira,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Lagoa,,,Rio de Janeiro,Lagoa,"['BS:Maria Angélica', 'BS:Humaitá', 'BS:Hospital da Lagoa', 'BS:Jardim Botânico', 'BS:Cobal do Humaitá', 'TS:Maria Angélica', 'TS:Humaitá', 'TS:Hospital da Lagoa', 'TS:Jardim Botânico', 'TS:Cobal do Humaitá', 'CS:A Padaria - Café Et Marché', 'CS:Panificação Lagoa', 'CS:Vitória Régia', 'CS:Mercado Humaitá', 'CS:Farinha Pura', 'PH:Padrão', 'PH:Minipreço', 'PH:Ypiranga', 'PH:Ric', 'PH:Caminhoá']",,[],[],-43.207345,GOOGLE,-22.961962,4,7600,2500000,SALE,2500,,,
ALL,"['SAFETY_CIRCUIT', 'ADULT_POOL', 'RECEPTION', 'WATCHMAN', 'ALARM_SYSTEM', 'GYM', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'ELEVATOR', 'GOURMET_SPACE', 'LAUNDRY', 'POOL', 'PLAYGROUND', 'PARTY_HALL', 'SAUNA', 'SERVICE_AREA', 'CABLE_TV', 'BALCONY', 'MOUNTAIN_VIEW', 'INTERCOM']",['69'],ConstructionStatus_NONE,USED,"- Excelente apartamento;<br>- Ótima localidade;<br>- Condomínio Summer Coast;<br>- Fácil acesso Avenida das Américas, Conviva Américas, Città América, Downtown, supermercado Extra;<br>- Bom acesso BRT estação Bosque Marapendí que se integra ao metrô Barra da Tijuca Jardim Oceânico;<br>- Próximo á praia da Barra da Tijuca, posto 5;<br>- Condomínio Total Infra estrutura;<br>- Academia;<br>- Elevador;<br>- Piscina;<br>- Playground;<br>- Churrasqueira;<br>- Quadra esportiva;<br>- Salão de festas;<br>- Sauna;<br>- Lavanderia no prédio;<br>- Espaço gourmet na área comum;<br>- Portaria 24 horas;<br>- Apartamento com sala;<br>- 2 quartos com armários;<br>- Cozinha com armários;<br>- Área de serviço;<br>- Condomínio R$ 998,00 / mensal (valor pode sofrer alteração sem prévio aviso);<br>- IPTU R$ 230,00 / mensal;<br>- Entre em contato conosco;<br>- Agende uma visita;<br>- Empreendimento Condomínio Summer Coast;<br>- Não perca esta oportunidade.<br><br>- * Valores podem sofrer alteração sem prévio aviso. <br>-",- Excelente Apartamento Venda Barra da Tijuca - Condomínio Summer Coast,2020-06-10T17:58:51.625Z,[20],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],8,,2485918001,ZAP,11,[1],2021-03-09T13:22:56.917Z,"{'country': 'BR', 'zipCode': '22631040', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '100', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.328932, 'source': 'GOOGLE', 'lat': -23.00346}, 'ibgeCityId': '', 'zone': 'Zona Oeste', 'street': 'Rua Paulo Vianna de Araújo Filho', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Oeste>Barra da Tijuca', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Barra da Tijuca', 'poisList': ['TS:Bosque Marapendi (Parador)', 'TS:Bosque Marapendi (Expresso)', 'TS:Bosque Marapendi', 'TS:Afrânio Costa', 'TS:Jardim Oceânico - Acesso BRT', 'CS:Padaria Belle Barra', 'PH:Drogasmil', 'VP:Pet do Bred', 'VP:Mundo Bicho - Pet Store'], 'complement': '', 'pois': [], 'valuableZones': []}",[0],PREMIUM,27,[1],['RESIDENTIAL'],['69'],81711fc0-ff7d-9db6-56fb-941faa7ede48,{'phones': ['2124381000']},,[2],False,"[{'yearlyIptu': '230', 'price': '650000', 'businessType': 'SALE', 'monthlyCondoFee': '998'}]",True,False,1,[],ACTIVE,BR,22631040,,Rio de Janeiro,100,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Oeste,Rua Paulo Vianna de Araújo Filho,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Oeste>Barra da Tijuca,,,Rio de Janeiro,Barra da Tijuca,"['TS:Bosque Marapendi (Parador)', 'TS:Bosque Marapendi (Expresso)', 'TS:Bosque Marapendi', 'TS:Afrânio Costa', 'TS:Jardim Oceânico - Acesso BRT', 'CS:Padaria Belle Barra', 'PH:Drogasmil', 'VP:Pet do Bred', 'VP:Mundo Bicho - Pet Store']",,[],[],-43.328932,GOOGLE,-23.00346,5,230,650000,SALE,998,,,
ALL,['AIR_CONDITIONING'],['73'],ConstructionStatus_NONE,USED,"Excelente apartamento de 2 quartos (1 suíte). 73m2. Sala com varanda. Banheiro social. Armários embutidos nos quartos e banheiros. Cozinha com armários planejados. Área de serviço. Dependência completa de empregada de ótimo tamanho, com janela, que pode funcionar como um escritório. Apartamento reformado, com marcenaria de qualidade. Split nos quartos e buraco para ar de parede na sala. 1 vaga na garagem.",Apartamento para venda de 73 m2 com 2 quartos em Lagoa - Rio de Janeiro - RJ,2021-01-21T20:45:31.201Z,[],['APARTMENT'],NonActivationReason_NONE,,UNIT,[],0,,2508558188,ZAP,3,[1],2021-01-26T20:32:31.843Z,"{'country': 'BR', 'zipCode': '22471140', 'geoJson': '', 'city': 'Rio de Janeiro', 'streetNumber': '19', 'level': 'STREET', 'precision': 'ROOFTOP', 'confidence': 'VALID_STREET', 'stateAcronym': 'RJ', 'source': 'CORREIOS', 'point': {'lon': -43.202688, 'source': 'GOOGLE', 'lat': -22.966642}, 'ibgeCityId': '', 'zone': 'Zona Sul', 'street': 'Rua Almeida Godinho', 'locationId': 'BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Lagoa', 'district': '', 'name': '', 'state': 'Rio de Janeiro', 'neighborhood': 'Lagoa', 'poisList': ['BS:Humaitá', 'BS:Maria Angélica', 'BS:Cobal do Humaitá', 'BS:Hospital da Lagoa', 'BS:BRS 2 Bolívar', 'TS:Humaitá', 'TS:Maria Angélica', 'TS:Cantagalo', 'TS:Cobal do Humaitá', 'TS:Hospital da Lagoa', 'CS:Panificação Lagoa', 'CS:A Padaria - Café Et Marché', 'CS:Mercado Humaitá', 'CS:Do Conde', 'CS:Farinha Pura', 'PH:Minipreço', 'PH:Nash', 'PH:Prontofarma', 'PH:Ypiranga', 'PH:Padrão'], 'complement': '', 'pois': [], 'valuableZones': []}",[1],PREMIUM,VI-341,[2],['RESIDENTIAL'],[],4a973b98-acde-c6b7-44f4-06726328a7c7,{'phones': ['21985689457']},21985689457,[2],False,"[{'yearlyIptu': '404', 'price': '1050000', 'businessType': 'SALE', 'monthlyCondoFee': '887'}]",True,False,0,[],ACTIVE,BR,22471140,,Rio de Janeiro,19,STREET,ROOFTOP,VALID_STREET,RJ,CORREIOS,,Zona Sul,Rua Almeida Godinho,BR>Rio de Janeiro>NULL>Rio de Janeiro>Zona Sul>Lagoa,,,Rio de Janeiro,Lagoa,"['BS:Humaitá', 'BS:Maria Angélica', 'BS:Cobal do Humaitá', 'BS:Hospital da Lagoa', 'BS:BRS 2 Bolívar', 'TS:Humaitá', 'TS:Maria Angélica', 'TS:Cantagalo', 'TS:Cobal do Humaitá', 'TS:Hospital da Lagoa', 'CS:Panificação Lagoa', 'CS:A Padaria - Café Et Marché', 'CS:Mercado Humaitá', 'CS:Do Conde', 'CS:Farinha Pura', 'PH:Minipreço', 'PH:Nash', 'PH:Prontofarma', 'PH:Ypiranga', 'PH:Padrão']",,[],[],-43.202688,GOOGLE,-22.966642,6,404,1050000,SALE,887,,,
